id,taxonName
Q27459,Aerodramus maximus
Q27456,Aerodramus pelewensis
Q31801,Aerodramus fuciphagus
Q1264136,Aerodramus inquietus
Q1266290,Aerodramus unicolor
Q1273359,Aerodramus vanikorensis
Q12835465,Aerodramus amelis
Q27464,Aerodramus sawtelli
Q26464,Aerodramus terraereginae
Q27470,Aerodramus germani
Q27540,Aerodramus francicus
Q27554,Aerodramus palawanensis
Q494544,Platalea minor
Q616393,Strix leptogrammica
Q729676,Bubo nipalensis
Q926733,Bostrychia carunculata
Q932473,Bubo coromandus
Q389664,Platalea ajaja
Q81515,Bubo virginianus
Q170177,Bubo scandiacus
Q200411,Bubo cinerascens
Q1137288,Bubo blakistoni
Q936671,Bubo capensis
Q130933,Bubo bubo
Q190083,Strix uralensis
Q817172,Bubo bengalensis
Q200724,Strix nebulosa
Q171360,Platalea leucorodia
Q768129,Bubo sumatranus
Q244269,Bostrychia bocagei
Q675783,Bubo lacteus
Q722981,Platalea regia
Q980495,Bubo philippensis
Q1268015,Bubo bouvieri
Q1883973,Bubo magellanicus
Q301777,Bostrychia hagedash
Q185279,Strix virgata
Q250051,Platalea flavipes
Q513224,Bubo africanus
Q863606,Bubo shelleyi
Q927624,Bostrychia rara
Q584597,Bubo ascalaphus
Q385170,Strix woodfordii
Q169464,Strix huhula
Q428724,Strix seloputo
Q592594,Strix fulvescens
Q629757,Bubo poensis
Q12684581,Bubo ketupu
Q40983416,Bubo milesi
Q512348,Platalea alba
Q1273322,Bubo leucostictus
Q25756,Strix aluco
Q662226,Bostrychia olivacea
Q174466,Aegolius funereus
Q220578,Ardea melanocephala
Q242851,Cairina moschata
Q838607,Fratercula cirrhata
Q911449,Ardea cocoi
Q916818,Ardea pacifica
Q2668616,Luscinia pectoralis
Q3120531,Synthliboramphus scrippsi
Q855367,Fratercula corniculata
Q333796,Ardea herodias
Q757350,Ardea sumatrana
Q1268226,Brachyramphus perdix
Q1166020,Aethia cristatella
Q206130,Luscinia luscinia
Q1276043,Synthliboramphus hypoleucus
Q1087212,Aegolius ridgwayi
Q1260205,Synthliboramphus antiquus
Q1270549,Brachyramphus brevirostris
Q160488,Ardea purpurea
Q244035,Aethia pusilla
Q638019,Aegolius acadicus
Q118608,Ardea goliath
Q185673,Luscinia calliope
Q201899,Cairina scutulata
Q495515,Synthliboramphus wumizusume
Q1591118,Luscinia ruficeps
Q1267620,Brachyramphus marmoratus
Q251086,Luscinia brunnea
Q257878,Aegolius harrisii
Q852874,Ardea insignis
Q1586281,Luscinia cyane
Q130730,Ardea alba
Q639692,Aethia pygmaea
Q1139106,Synthliboramphus craveri
Q181326,Fulmarus glacialoides
Q373554,Ardea humbloti
Q27907736,Luscinia phaenicuroides
Q25393,Luscinia megarhynchos
Q26685,Fratercula arctica
Q26896,Fulmarus glacialis
Q21328243,Luscinia phoenicuroides
Q26578,Luscinia svecica
Q25273,Ardea cinerea
Q1262009,Aethia psittacula
Q27074615,Ardea intermedia
Q11841316,Ardea novaehollandiae
Q283940,Tyto aurantia
Q917542,Zenaida asiatica
Q923740,Geotrygon frenata
Q1272497,Turtur tympanistria
Q1427629,Tyto multipunctata
Q254276,Zenaida galapagoensis
Q968434,Zenaida aurita
Q482088,Turtur afer
Q1265896,Phoebetria fusca
Q7861849,Tyto robusta
Q1006452,Zenaida auriculata
Q173887,Geotrygon montana
Q521438,Geotrygon chrysia
Q677958,Geotrygon albifacies
Q781909,Tyto novaehollandiae
Q2395130,Tyto castanops
Q860814,Geotrygon chiriquensis
Q934841,Phoebastria immutabilis
Q306919,Tyto longimembris
Q1270284,Fregetta grallaria
Q844776,Phoebetria palpebrata
Q30588297,Tyto javanica
Q240318,Turtur abyssinicus
Q286200,Zenaida meloda
Q385076,Tyto capensis
Q468015,Tyto furcata
Q489866,Tyto deroepstorffi
Q600319,Phoebastria nigripes
Q1268348,Tyto tenebricosa
Q766922,Tyto rosenbergii
Q259020,Geotrygon lawrencii
Q603585,Geotrygon costaricensis
Q664821,Turtur brehmeri
Q676938,Geotrygon versicolor
Q750027,Zenaida macroura
Q1261415,Tyto inexspectata
Q1265138,Tyto soumagnei
Q853412,Phoebastria albatrus
Q499749,Tyto detorta
Q849991,Turtur chalcospilos
Q1259972,Tyto glaucops
Q25317,Tyto alba
Q782800,Tyto delicatula
Q788827,Geotrygon mystacea
Q1273787,Fregetta tropica
Q601538,Zenaida graysoni
Q735296,Phoebastria irrorata
Q875886,Geotrygon linearis
Q27074588,Fregetta maoriana
Q41026189,Turtur shelleyi
Q769515,Eudynamys melanorhynchus
Q798401,Eudynamys scolopaceus
Q888547,Ixobrychus eurhythmus
Q1050281,Strix rufipes
Q1237607,Strix nivicolum
Q928398,Phaps chalcoptera
Q630457,Strix varia
Q672286,Strix ocellata
Q781915,Eudynamys orientalis
Q863587,Strix nigrolineata
Q888660,Ixobrychus dubius
Q748921,Strix occidentalis
Q913892,Phaps elegans
Q888536,Ixobrychus sinensis
Q204111,Ixobrychus cinnamomeus
Q469586,Ixobrychus exilis
Q1272529,Strix butleri
Q888559,Ixobrychus flavicollis
Q888651,Ixobrychus involucris
Q899380,Strix hylophila
Q640578,Strix albitarsis
Q809240,Strix bartelsi
Q863162,Strix davidi
Q888654,Ixobrychus sturmii
Q1058472,Strix chacoensis
Q1769164,Strix niasensis
Q20900835,Strix hadorami
Q1268584,Phaps histrionica
Q26129,Ixobrychus minutus
Q85783117,Strix mauritanica
Q279282,Theristicus caerulescens
Q764282,Nyctanassa violacea
Q574693,Theristicus caudatus
Q1259271,Petrophassa albipennis
Q760774,Theristicus melanopis
Q1258972,Petrophassa rufipennis
Q2660392,Theristicus branickii
Q691222,Nyctanassa carcinocatactes
Q652348,Chroicocephalus cirrocephalus
Q661991,Henicophaps foersteri
Q782038,Chroicocephalus novaehollandiae
Q1261164,Henicophaps albifrons
Q1270731,Chroicocephalus bulleri
Q1386698,Columbina talpacoti
Q1070365,Chroicocephalus saundersi
Q863116,Collocalia esculenta
Q177396,Gorsachius magnificus
Q276067,Pseudobulweria aterrima
Q763338,Gorsachius leuconotus
Q1260238,Metriopelia morenoi
Q1268078,Chroicocephalus maculipennis
Q76472,Chroicocephalus scopulinus
Q917147,Metriopelia ceciliae
Q1263498,Metriopelia melanoptera
Q244309,Collocalia troglodytes
Q629525,Chroicocephalus philadelphia
Q793129,Metriopelia aymara
Q1260416,Schoutedenapus schoutedeni
Q1266075,Schoutedenapus myoptilus
Q391421,Chroicocephalus genei
Q1264202,Claravis mondetoura
Q1274356,Chroicocephalus hartlaubii
Q276202,Pseudobulweria rostrata
Q490439,Chroicocephalus serranus
Q763116,Gorsachius goisagi
Q764171,Gorsachius melanolophus
Q39049317,Collocalia isonota
Q31961,Collocalia linchi
Q766613,Claravis pretiosa
Q3469625,Collocalia dodgei
Q39049316,Collocalia affinis
Q41418356,Collocalia marginata
Q1270700,Pterodroma brevipes
Q860375,Pterodroma axillaris
Q1264430,Pterodroma hasitata
Q1266122,Pterodroma magentae
Q1259828,Pterodroma neglecta
Q1261612,Pterodroma feae
Q1265148,Pterodroma nigripennis
Q1267254,Pterodroma leucoptera
Q1274614,Pterodroma phaeopygia
Q3412067,Pterodroma deserta
Q1260668,Pterodroma atrata
Q1272830,Pterodroma madeira
Q1262679,Pterodroma inexpectata
Q903357,Pterodroma defilippiana
Q911316,Pterodroma caribbaea
Q790267,Pterodroma baraui
Q952306,Pterodroma lessonii
Q1259682,Pterodroma hypoleuca
Q1268746,Pterodroma solandri
Q2315214,Phodilus assimilis
Q939120,Pterodroma pycrofti
Q1092784,Pterodroma arminjoniana
Q1268631,Pterodroma mollis
Q24189345,Pterodroma gouldi
Q704987,Streptopelia orientalis
Q775383,Columbina cruziana
Q1316040,Passer shelleyi
Q1316067,Passer suahelicus
Q1318437,Passer moabiticus
Q168514,Streptopelia turtur
Q126216,Nycticorax nycticorax
Q731131,Streptopelia risoria
Q937933,Passer italiae
Q926867,Cepphus columba
Q1187577,Geophaps plumifera
Q10821952,Streptopelia senegalensis
Q466200,Passer hispaniolensis
Q212055,Cepphus grylle
Q1072609,Streptopelia semitorquata
Q10821950,Streptopelia chinensis
Q3056159,Passer hemileucus
Q21087620,Geophaps ferruginea
Q114994,Streptopelia hypopyrrha
Q917150,Cepphus carbo
Q1259412,Columbina squammata
Q1265602,Streptopelia vinacea
Q113218,Streptopelia decipiens
Q921348,Streptopelia roseogrisea
Q1247251,Geophaps smithii
Q244422,Columbina minuta
Q510766,Columbina passerina
Q1090157,Passer iagoensis
Q1158221,Passer diffusus
Q1270179,Streptopelia capicola
Q1316048,Passer insularis
Q1316082,Passer eminibey
Q1317241,Passer motitensis
Q372383,Nycticorax caledonicus
Q901708,Passer luteus
Q1090147,Passer swainsonii
Q1316034,Passer rufocinctus
Q1316073,Passer euchlorus
Q1316962,Passer rutilans
Q28868046,Passer cinnamomeus
Q1193037,Columbina picui
Q135901,Passer flaveolus
Q663335,Passer melanurus
Q721754,Nycticorax olsoni
Q882374,Columbina cyanopis
Q955859,Columbina buckleyi
Q998864,Geophaps scripta
Q1030039,Streptopelia lugens
Q1785256,Passer gongonensis
Q26064,Chroicocephalus brunnicephalus
Q746339,Passer pyrrhonotus
Q1316022,Passer griseus
Q25634,Chroicocephalus ridibundus
Q25265942,Streptopelia picturata
Q634448,Passer ammodendri
Q15731602,Passer zarudnyi
Q14683,Passer domesticus
Q680708,Columbina inca
Q25968,Passer montanus
Q145593,Streptopelia tranquebarica
Q54696,Streptopelia decaocto
Q598677,Streptopelia bitorquata
Q31873701,Streptopelia xanthocycla
Q10821951,Streptopelia dusumieri
Q971520,Passer simplex
Q1090163,Passer castanopterus
Q31874699,Passer yatii
Q313391,Pterodroma macroptera
Q338798,Pterodroma alba
Q387494,Otus sagittatus
Q1260390,Otus sunia
Q1263520,Otus spilocephalus
Q1265965,Otus thilohoffmanni
Q1270124,Otus ireneae
Q171563,Otus scops
Q551513,Otus capnodes
Q728682,Uria lomvia
Q1270188,Otus senegalensis
Q10342530,Otus leucotis
Q574859,Pterodroma cervicalis
Q600047,Pterodroma heraldica
Q795515,Otus bakkamoena
Q1273551,Otus gurneyi
Q203590,Pterodroma cahow
Q716317,Otus elegans
Q559170,Pterodroma ultima
Q559959,Pterodroma externa
Q770529,Phodilus badius
Q1267761,Otus rufescens
Q1269116,Otus lettia
Q12265384,Otus nigrorum
Q596787,Pterodroma cookii
Q775379,Otus siaoensis
Q1102605,Otus angelinae
Q1266781,Otus icterorhynchus
Q1267885,Otus megalotis
Q1268193,Otus silvicola
Q1270245,Otus mantananensis
Q1272534,Otus semitorques
Q769564,Cacomantis variolosus
Q795564,Otus alfredi
Q1266201,Otus manadensis
Q1266674,Otus madagascariensis
Q1274391,Gymnoglaux lawrencii
Q28499458,Otus bikegila
Q238954,Otus rutilus
Q524533,Pterodroma sandwichensis
Q1062614,Otus magicus
Q1267153,Otus lempiji
Q4557921,Otus jolandae
Q21062,Uria aalge
Q221758,Otus hartlaubi
Q258271,Otus insularis
Q1260187,Otus brookii
Q1262343,Otus flammeolus
Q1263406,Otus umbra
Q1267714,Otus brucei
Q1268960,Otus longicornis
Q3377064,Otus everetti
Q489889,Otus balli
Q780365,Pterodroma incerta
Q1266938,Otus pembaensis
Q1271031,Otus beccarii
Q1272137,Otus fuliginosus
Q122937525,Uria wumizusume
Q3377071,Otus socotranus
Q27074732,Otus cyprius
Q18920965,Otus pamelae
Q2464919,Diomedea sanfordi
Q2328411,Diomedea antipodensis
Q1267629,Geopelia humeralis
Q27031399,Macropygia doreya
Q650277,Geopelia placida
Q489882,Macropygia rufipennis
Q1270299,Macropygia unchall
Q748236,Diomedea epomophora
Q675948,Macropygia ruficeps
Q688940,Macropygia amboinensis
Q1260427,Macropygia tenuirostris
Q1266589,Geopelia maugei
Q1419906,Diomedea dabbenena
Q27074680,Geopelia maugeus
Q628225,Macropygia phasianella
Q1272510,Macropygia mackinlayi
Q122913009,Diomedea albatrus
Q27036751,Macropygia modiglianii
Q208405,Puffinus puffinus
Q704081,Puffinus mauretanicus
Q862874,Cacomantis merulinus
Q1055815,Chrysococcyx megarhynchus
Q2736303,Cacomantis flabelliformis
Q207246,Spheniscus magellanicus
Q208682,Diomedea exulans
Q245414,Geronticus eremita
Q244813,Spheniscus demersus
Q224151,Spheniscus humboldti
Q1130121,Puffinus assimilis
Q268635,Geronticus calvus
Q835419,Puffinus tenuirostris
Q1267359,Chrysococcyx osculans
Q1267816,Puffinus pacificus
Q1272271,Puffinus baroli
Q2737391,Cacomantis passerinus
Q3131786,Puffinus newelli
Q288485,Geopelia striata
Q6092595,Puffinus olsoni
Q1262671,Puffinus lherminieri
Q1269689,Puffinus nativitatis
Q206668,Spheniscus mendiculus
Q511566,Puffinus yelkouan
Q21962207,Puffinus elegans
Q945254,Chrysococcyx crassirostris
Q2737397,Cacomantis sepulcralis
Q796741,Chrysococcyx lucidus
Q470370,Chrysococcyx xanthorhynchus
Q863195,Cacomantis sonneratii
Q1119575,Cacomantis pallidus
Q1274483,Cacomantis heinrichi
Q3410601,Puffinus boydi
Q1272190,Puffinus bulleri
Q378778,Puffinus bryani
Q519634,Chrysococcyx caprius
Q765837,Chrysococcyx basalis
Q1029831,Chrysococcyx ruficollis
Q1261182,Puffinus gavia
Q1263398,Puffinus auricularis
Q1268925,Puffinus opisthomelas
Q1272632,Cacomantis leucolophus
Q303807,Puffinus gravis
Q10809607,Puffinus bailloni
Q1059641,Chrysococcyx minutillus
Q1098185,Chrysococcyx meyerii
Q1189720,Chrysococcyx klaas
Q1264352,Chrysococcyx flavigularis
Q1274228,Cacomantis castaneiventris
Q240962,Diomedea amsterdamensis
Q26833614,Cacomantis aeruginosus
Q10416539,Puffinus persicus
Q864740,Chrysococcyx maculatus
Q1259706,Puffinus creatopus
Q1261199,Puffinus huttoni
Q1269959,Puffinus carneipes
Q3410603,Puffinus bannermani
Q58904,Geopelia cuneata
Q747080,Chrysococcyx russatus
Q1271926,Puffinus subalaris
Q18956,Chrysococcyx cupreus
Q18825,Macropygia emiliana
Q634804,Geococcyx californianus
Q1272222,Geococcyx velox
Q287252,Pelecanoides magellani
Q516097,Coccyzus euleri
Q665363,Clamator glandarius
Q969834,Coccyzus melacoryphus
Q1067534,Geotrygon violacea
Q1067817,Geotrygon saphirina
Q1262725,Coccyzus ferrugineus
Q1269998,Patagioenas leucocephala
Q1580404,Geotrygon larva
Q276185,Macronectes giganteus
Q262001,Clamator coromandus
Q688641,Eudyptes chrysocome
Q997455,Corythaixoides leucogaster
Q512061,Patagioenas fasciata
Q577332,Patagioenas squamosa
Q838959,Eudyptes sclateri
Q1268856,Patagioenas plumbea
Q1273870,Patagioenas speciosa
Q607893,Leptoptilos javanicus
Q745262,Eudyptes schlegeli
Q791145,Crotophaga sulcirostris
Q256046,Crotophaga ani
Q1259255,Patagioenas flavirostris
Q276212,Macronectes halli
Q736016,Patagioenas caribaea
Q852265,Coccyzus americanus
Q1042650,Geotrygon veraguensis
Q1260643,Patagioenas maculosa
Q1270506,Ketupa flavipes
Q753758,Eudyptes robustus
Q790622,Corythaixoides concolor
Q644012,Leptoptilos dubius
Q622637,Eudyptes pachyrhynchus
Q855316,Clamator levaillantii
Q977748,Patagioenas goodsoni
Q1078923,Corythaixoides personatus
Q1268852,Surniculus lugubris
Q217494,Eudyptes chrysolophus
Q557125,Pelecanoides urinatrix
Q177222,Patagioenas corensis
Q1061037,Crinifer zonurus
Q1260727,Patagioenas subvinacea
Q2984148,Geotrygon purpurata
Q2998698,Surniculus dicruroides
Q512737,Leptoptilos crumenifer
Q730129,Crotophaga major
Q839535,Clamator jacobinus
Q1269596,Surniculus velutinus
Q1270542,Pelecanoides georgicus
Q959977,Patagioenas araucana
Q1061026,Crinifer piscator
Q1088841,Pelecanoides garnotii
Q1262546,Patagioenas oenops
Q1263074,Patagioenas cayennensis
Q1269659,Patagioenas picazuro
Q117254862,Ketupa sumatrana
Q2984142,Geotrygon leucometopia
Q25654576,Ketupa blakistoni
Q19027,Coccyzus erythropthalmus
Q534969,Patagioenas inornata
Q828255,Ketupa zeylonensis
Q865409,Coccyzus rufigularis
Q904024,Ketupa ketupu
Q1091756,Geotrygon caniceps
Q1266517,Patagioenas nigrirostris
Q18958,Coccyzus vieilloti
Q55648765,Pelecanoides whenuahouensis
Q18926,Coccyzus merlini
Q31873672,Patagioenas albilinea
Q18923,Coccyzus minor
Q586423,Turacoena manadensis
Q27042035,Turacoena sulaensis
Q151851,Oena capensis
Q26470,Alle alle
Q1271590,Turacoena modesta
Q129413,Bulweria bulwerii
Q178811,Plegadis falcinellus
Q181308,Ninox philippensis
Q667540,Threskiornis molucca
Q760699,Plegadis ridgwayi
Q809443,Gallicolumba crinigera
Q905437,Leptotila wellsi
Q1049295,Gallicolumba luzonica
Q1260953,Ninox ochracea
Q1269952,Leptotila plumbeiceps
Q3342036,Ninox hypogramma
Q1269089,Gallicolumba xanthonura
Q1256551,Ninox natalis
Q746696,Plegadis chihi
Q902906,Threskiornis spinicollis
Q129550,Bulweria fallax
Q370297,Ninox strenua
Q684968,Leptotila megalura
Q795500,Gallicolumba tristigmata
Q908909,Ninox novaeseelandiae
Q1066498,Leptotila verreauxi
Q2913604,Ninox leventisi
Q3342038,Ninox obscura
Q856009,Ninox scutulata
Q368761,Threskiornis bernieri
Q373114,Threskiornis melanocephalus
Q570539,Gallicolumba beccarii
Q1261062,Gallicolumba kubaryi
Q863066,Ninox affinis
Q911908,Pulsatrix perspicillata
Q1265886,Ninox variegata
Q208763,Threskiornis aethiopicus
Q373033,Ninox rufa
Q941864,Pseudibis davisoni
Q516398,Pulsatrix melanota
Q739963,Gallicolumba rufigula
Q845946,Pseudibis papillosa
Q1059545,Ninox connivens
Q1065107,Ninox squamipila
Q1259151,Leptotila ochraceiventris
Q1267505,Ninox superciliaris
Q974890,Pulsatrix koeniswaldiana
Q846988,Gallicolumba ferruginea
Q902995,Gallicolumba norfolciensis
Q988270,Bulweria bifax
Q1082117,Leptotila cassinii
Q1264370,Ninox odiosa
Q1268595,Leptotila conoveri
Q585535,Gallicolumba keayi
Q1263299,Leptotila pallida
Q1265989,Ninox ios
Q1266005,Ninox rudolfi
Q1266171,Ninox punctulata
Q1266313,Gallicolumba platenae
Q1273557,Ninox jacquinoti
Q117254704,Ninox albifacies
Q478111,Gallicolumba menagei
Q31873572,Ninox hantu
Q943451,Leptotila jamaicensis
Q1267748,Ninox japonica
Q3342037,Ninox boobook
Q3342040,Ninox forbesi
Q60774270,Ninox fusca
Q126643,Pygoscelis antarcticus
Q213021,Pygoscelis papua
Q276196,Procellaria westlandica
Q1268697,Oceanodroma furcata
Q1269064,Oceanodroma melania
Q1273898,Coccyzus vetula
Q1658724,Oceanodroma monorhis
Q785281,Oceanodroma matsudairae
Q1274339,Eudyptes moseleyi
Q1062575,Oceanodroma castro
Q602598,Thalassarche melanophris
Q187958,Pygoscelis adeliae
Q5437614,Thalassarche steadi
Q211986,Oceanodroma leucorhoa
Q1262700,Thalassarche cauta
Q786350,Thalassarche chrysostoma
Q276221,Procellaria conspicillata
Q1261907,Oceanodroma monteiroi
Q1262413,Oceanodroma tristrami
Q1268564,Coccyzus pluvialis
Q2101643,Thalassarche carteri
Q276206,Procellaria aequinoctialis
Q1004361,Thalassarche bulleri
Q1146629,Thalassarche chlororhynchos
Q1269924,Oceanodroma homochroa
Q940820,Oceanodroma macrodactyla
Q276070,Procellaria cinerea
Q276087,Procellaria parkinsoni
Q1084579,Reinwardtoena reinwardti
Q1274623,Coccyzus longirostris
Q2088805,Thalassarche impavida
Q1068196,Thalassarche eremita
Q939222,Oceanodroma markhami
Q1259181,Reinwardtoena crassirostris
Q1261360,Thalassarche salvini
Q1263022,Oceanodroma tethys
Q1263541,Oceanodroma hornbyi
Q27074593,Oceanodroma microsoma
Q167857,Ocyphaps lophotes
Q276219,Pachyptila desolata
Q607024,Oceanites oceanicus
Q1004548,Dromococcyx phasianellus
Q276199,Pachyptila salvini
Q276224,Pachyptila crassirostris
Q1265863,Neomorphus radiolosus
Q1261174,Garrodia nereis
Q276187,Pachyptila belcheri
Q601988,Pachyptila turtur
Q1259002,Neomorphus geoffroyi
Q1262999,Dromococcyx pavoninus
Q1268523,Oceanites gracilis
Q276242,Pachyptila vittata
Q1273631,Neomorphus pucheranii
Q903662,Cariama cristata
Q1094714,Oceanites maorianus
Q1267475,Neomorphus rufipennis
Q206654,Megadyptes antipodes
Q203628,Eudyptula minor
Q24191204,Eudyptula novaehollandiae
Q17970,Jabiru mycteria
Q25352,Ciconia ciconia
Q189193,Pinguinus impennis
Q27102,Alca torda
Q467068,Athene cunicularia
Q1263556,Asio stygius
Q767112,Centropus sinensis
Q161829,Aptenodytes forsteri
Q129958,Athene noctua
Q182209,Aptenodytes patagonicus
Q386116,Centropus superciliosus
Q1628224,Centropus burchellii
Q602496,Anastomus oscitans
Q749711,Centropus senegalensis
Q783076,Botaurus poiciloptilus
Q826823,Centropus bernsteini
Q972603,Centropus andamanensis
Q1079928,Centropus toulou
Q1265293,Centropus ateralbus
Q777724,Centropus chlororhynchos
Q241078,Asio madagascariensis
Q369680,Centropus phasianinus
Q535374,Asio capensis
Q784524,Centropus celebensis
Q839524,Athene brama
Q1007166,Centropus anselli
Q1123893,Centropus monachus
Q864806,Centropus grillii
Q537634,Centropus nigrorufus
Q783378,Centropus goliath
Q888542,Botaurus pinnatus
Q1273314,Asio clamator
Q605804,Caloenas nicobarica
Q653049,Centropus bengalensis
Q930218,Centropus violaceus
Q1262245,Centropus cupreicaudus
Q514907,Centropus milo
Q743017,Botaurus lentiginosus
Q25709,Botaurus stellaris
Q25769,Asio flammeus
Q1189709,Centropus melanops
Q1265845,Centropus unirufus
Q1268230,Centropus menbeki
Q28114442,Athene superciliaris
Q25384,Asio otus
Q732584,Centropus viridis
Q1007861,Asio galapagoensis
Q1263546,Centropus leucogaster
Q26902,Anastomus lamelligerus
Q62566317,Athene blewitti
Q529857,Thalassornis leuconotus
Q596050,Heteronetta atricapilla
Q658658,Cyanochen cyanoptera
Q905268,Neochen jubata
Q493173,Nipponia nippon
Q849019,Nomonyx dominicus
Q477691,Lophotibis cristata
Q869023,Lophonetta specularioides
Q25495361,Asarcornis scutulata
Q241349,Lophodytes cucullatus
Q247412,Plectropterus gambensis
Q25652153,Speculanas specularis
Q1000977,Emblema pictum
Q382321,Stictonetta naevosa
Q216850,Calonectris diomedea
Q1145127,Hemiphaga novaeseelandiae
Q467996,Eudocimus ruber
Q998703,Ephippiorhynchus asiaticus
Q132669,Bubulcus ibis
Q181320,Calonectris leucomelas
Q181323,Calonectris edwardsii
Q655510,Mycteria ibis
Q2984155,Leptotila battyi
Q589171,Eudocimus albus
Q631805,Mycteria leucocephala
Q966356,Bubulcus coromandus
Q990175,Mycteria americana
Q1271347,Leptotila rufaxilla
Q1263725,Hemiphaga chathamensis
Q1219291,Ephippiorhynchus senegalensis
Q731308,Mycteria cinerea
Q28920189,Granatina ianthinogaster
Q28920220,Granatina granatina
Q938142,Uraeginthus granatina
Q3410599,Calonectris borealis
Q166442,Pagodroma nivea
Q308199,Ciconia abdimii
Q926047,Phimosus infuscatus
Q940831,Uroglaux dimorpha
Q998495,Ciconia boyciana
Q1192214,Larvivora sibilans
Q1259391,Lophostrix cristata
Q903229,Cerorhinca monocerata
Q456423,Amazonetta brasiliensis
Q535436,Ciconia stormi
Q578813,Camptorhynchus labradorius
Q771949,Thalassoica antarctica
Q331447,Marmaronetta angustirostris
Q198470,Zebrilus undulatus
Q217725,Zonerodius heliosylus
Q430653,Jubula lettii
Q1265643,Xenoglaux loweryi
Q27075672,Larvivora komadori
Q27075668,Vauriella goodfellowi
Q524740,Daption capense
Q191968,Ectopistes migratorius
Q933531,Chunga burmeisteri
Q27075665,Vauriella albigularis
Q883092,Halobaena caerulea
Q27075670,Larvivora cyane
Q845982,Pelagodroma marina
Q926291,Micrathene whitneyi
Q338601,Ciconia maguari
Q193192,Surnia ulula
Q27074597,Aphrodroma brevirostris
Q27075669,Larvivora brunnea
Q27075663,Vauriella gularis
Q44327,Ciconia episcopus
Q31873389,Ciconia microscelis
Q738204,Ptychoramphus aleuticus
Q25398,Ciconia nigra
Q27461,Hydrobates pelagicus
Q43502,Raphus cucullatus
Q27075674,Larvivora ruficeps
Q27075673,Larvivora akahige
Q27075667,Vauriella insignis
Q31874705,Larvivora namiyei
Q528572,Pezophaps solitaria
Q25266034,Pseudoptynx gurneyi
Q28837056,Dessonornis caffer
Q129708,Lugensa brevirostris
Q28837085,Dessonornis humeralis
Q883968,Heteroglaux blewitti
Q912057,Mesembrinibis cayennensis
Q27074601,Ardenna pacifica
Q1063701,Tauraco porphyreolophus
Q27074605,Ardenna tenuirostris
Q27074681,Leptotrygon veraguensis
Q27074741,Margarobyas lawrencii
Q27074736,Psiloscops flammeolus
Q27075682,Calliope obscura
Q597144,Rhodonessa caryophyllacea
Q845624,Pteronetta hartlaubii
Q27074603,Ardenna grisea
Q27074607,Ardenna carneipes
Q27075678,Calliope calliope
Q29828580,Calliope tschebaiewi
Q257006,Cereopsis novaehollandiae
Q1004717,Nesasio solomonensis
Q27075676,Calliope pectoralis
Q737454,Cercibis oxycerca
Q27074609,Ardenna gravis
Q27074606,Ardenna creatopus
Q27074602,Ardenna bulleri
Q27075680,Calliope pectardens
Q1002572,Anas smithii
Q27461190,Sibirionetta formosa
Q537018,Anas sibilatrix
Q28106789,Mareca falcata
Q28106778,Spatula discors
Q28106807,Spatula hottentota
Q28106685,Mareca americana
Q28106921,Mareca sibilatrix
Q28106966,Mareca strepera
Q28106764,Spatula cyanoptera
Q28106878,Spatula platalea
Q28106890,Spatula puna
Q28106837,Mareca penelope
Q28106731,Spatula clypeata
Q31874716,Psophocichla simensis
Q61995467,Sholicola albiventris
Q61995431,Sholicola major
Q1593784,Ammodramus bairdii
Q28106912,Spatula rhynchotis
Q28106981,Spatula versicolor
Q28106937,Spatula smithii
Q62061032,Garganornis ballmanni
Q28106902,Spatula querquedula
Q112972262,Pseudotadorna cristata
Q170723,Tadorna ferruginea
Q902924,Tadorna cristata
Q747813,Tadorna variegata
Q1065465,Tadorna cana
Q761809,Tadorna tadornoides
Q1051000,Tadorna radjah
Q25761,Tadorna tadorna
Q327118,Gyps bengalensis
Q643101,Gyps himalayensis
Q826525,Gyps coprotheres
Q862806,Gyps tenuirostris
Q127216,Haliaeetus leucocephalus
Q177856,Gyps fulvus
Q200339,Aix galericulata
Q269896,Haliaeetus pelagicus
Q648490,Haliaeetus vociferoides
Q322159,Aix sponsa
Q217497,Haliaeetus vocifer
Q248086,Gyps indicus
Q271462,Haliaeetus leucoryphus
Q386871,Icthyophaga humilis
Q281874,Gyps africanus
Q27074632,Haliaeetus humilis
Q25438,Haliaeetus albicilla
Q45974,Haliaeetus leucogaster
Q27074633,Haliaeetus ichthyaetus
Q55111925,Gyps rueppelli
Q1077281,Circus maurus
Q605827,Circus approximans
Q230837,Circus macrourus
Q1269372,Circus spilonotus
Q956372,Circus cinereus
Q964377,Circus assimilis
Q1264118,Circus maillardi
Q2603050,Circus hudsonius
Q520910,Circus buffoni
Q26431,Circus aeruginosus
Q26574,Circus pygargus
Q26680,Branta leucopsis
Q900773,Circus melanoleucos
Q2928699,Circus macrosceles
Q25572,Circus cyaneus
Q17556,Circus ranivorus
Q207846,Somateria spectabilis
Q917356,Biziura lobata
Q833508,Somateria fischeri
Q28125241,Ciccaba albitarsis
Q26696,Somateria mollissima
Q27865413,Ciccaba nigrolineata
Q27865519,Ciccaba virgata
Q287071,Glaucidium hardyi
Q191155,Glaucidium passerinum
Q512792,Polyboroides typus
Q517694,Glaucidium brodiei
Q304153,Polyboroides radiatus
Q490242,Glaucidium jardinii
